content,is_spam
I lover this song,0
Help Please!!  http://www.gofundme.com/RJanimalcare,1
He is good boy!!!<br />I am krean I like to eminem~!~,0
hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  IM A RAPPER with DECENT skills. i want to share my music with more people so take a listen   THUMBS UP SO MORE CAN SEE THIS,1
Check out this video on YouTube:,1
https://soundcloud.com/jackal-and-james/wrap-up-the-night,1
http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&amp;id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much,1
"Hey Music Fans I really appreciate all of you who take time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I dont have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that u won&#39;t regret!!! Thank u to all the people who just give me a chance it means a lot! :)",1
Shakira :-*,0
one of the BEST SONGS in music history,0
I love this song so much!:-D I've heard it so much I pretty much memorized  the lyrics,0
Go check out my rapping video called Four Wheels please ❤️,1
Check out this playlist on YouTube:,1
that time in 2011 where this shirt was cool,0
"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1
It should be illegal to be this goodlooking as this babe is...,0
More views than nikki minaj Anaconda,0
This song means so much to me thank you  soooooooooooooooooooooooooooooooooooooooo much:-) Xxx,0
Glad to know im not the only one who knows its katheryn's birthday today :)  happy birthday katy...and my sister. (they seriously have the same  birthday...),0
"It's so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ",1
"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)",0
"The girl in the train who was dancing, her outfit was so ****ing sexy, but  the huge turn-off was she lacked eyebrows D:",0
Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility),1
Like,0
"Like this comment, guys i just started up a new channel if i can get 200 subscribers by tonight ill do a $20 paypal giveaway like this comment so your friends can see it or others and they can also be entered GO !!!",1
Check out my music niggas,1
subscribe me if u love eminem,1
"Getting too 1billion views, holy moly.!!!",0
:),0
The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.,0
"Search ""Chubbz Dinero - Ready Or Not "" Thanks ",1
Check out this funny video &quot;Cereal Box Knocks out Baby&quot; on my channel.,1
well done shakira,0
https://binbox.io/DNCkM#qT4Q1JB1,1
"<a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Awesome"">#Awesome</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Share"">#Share</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RT"">#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=""http://ow.ly/2zME8f"">http://ow.ly/2zME8f</a>",1
Check out this playlist on YouTube<br />,1
like!!!!!,0
" Hey youtubers... {**}I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the           music world. {**}I dont have any money to advertise my channel, {**}If you could just visit my channel, comment on my video or subscribe, that would be great.... {**}It will only be few seconds of your life..... {**}Thank u to all the people who just gave me a chance l really appreciate it ",1
SEE SOME MORE SONG OPEN GOOGLE AND TYPE Shakira GuruOfMovie,1
wery good,0
"Hi -this is Johnny: 1. If You already know my music - thumb this up, because You found it this way, too. 2. If You want to hear original songs completely made by 1 person, continue reading:  I sing, write original music+lyrics &amp; play guitar, bass, drums &amp; keyboards. I&#39;m a 1-man-band. My music is completely independent &amp; 100% listener-supported. If You want to hear it &amp; if You&#39;re willing to help record new album - click on my name/picture.  Thank You &amp; enjoy the music - wish You awesome day!",1
old and good song,0
"see it all, human folly right?",0
do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity,1
Nice,0
Check out this playlist on YouTube:,1
Check out this video on YouTube<br /><br /><br />,1
2015<br />I like video,0
▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ CHECK OUT MY CHANNEL ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬,1
hey you ! check out the channel of Alvar Lake !!,1
Party rock,0
In my opinion I think you look better with black hair then blond hair : ),0
http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ,1
The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.,1
If she really did this there she's hardcore,0
"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",1
More... http://www.sunfrogshirts.com/Sunglass-World.html?24398,1
"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.",1
Me and my aunt love this song!!!!!,0
EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ,1
"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)",1
 I can&#39;t believe this I just now watched a brand new adult video clip with rihanna She has been screwing a black Basketball player  Check out her video right here if you wish:   crazy-celeb-news.eu.pn,1
"This song is the most boring, asinine song I have ever heard. Coming from a  guy who liked ""Teenage Dream"" (the song). Ever since Katy Perry's divorce  it's wave after wave of shitty but successful songs... For those of you  saying ""This is the next wave of pop music"". Stick it up your ass. Katy  Perry is like Silly Putty. ",0
sorry for the spam yall I know it’s annoying. But if you can spare a min please check out the new track on my channel i&#39;m a upcoming uk rapper.please come check out my songs u might like em. If not no worries I’m sorry for wastin your time. Even thumbs up to get more noticed will really help. peace yall,1
I love you,0
"Stop,is a very TOP 1",0
"i am 2,126,492,636 viewer :D",0
need money?Enjoy https://www.tsu.co/emerson_zanol,1
Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;,1
thumb up if you watching in 2015 and  you like it,0
Check me out! I'm kyle. I rap so yeah ,1
Love this song,0
We pray for you Little Psy ♡,0
omg,0
i love this song thumsb up to you,0
And i´m Shufflin still today :D,0
"Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you",0
+447935454150 lovely girl talk to me xxx,1
*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,1
"I can't comprehend why this video has nearly 700,000,000 views. Some people  found 'Gangnam Style' funny so that explains its high view count but this  is just an awful pop song. I really have no clue on this one.",0
amazing song,0
ILove shakira ,0
"GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!!",1
give it a like,1
"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315",1
Hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction  thanks and plz subscribe! Thanks,1
This song is so AWESOME!!!She made everything stand out and all the viewers  could imagine themselves at the setting of the video. Awesome Job Katy  Perry!!!!,0
Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe,1
"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ",0
This is my favorite song ever love this Party Rock It Everybody!!!!,0
Add me here...https://www.facebook.com/TLouXmusic,1
Behold the most viewed youtube video in the history of ever,0
Take a look at this video on YouTub<br />You,1
Top three Shakira songs (my choice) <br /><br />1- Waka Waka (it&#39;s time for Africa)<br /><br />2- Can&#39;t remember to forget you <br /><br />3- Empire<br /><br />Like this comment if u like Shakira ,1
"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.",1
Please become my first subscriber.  Thank you.,1
Check out my youtube channel for cool beatboxing (:,1
http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ,1
I love song ,0
She's an old Whore!,0
"Almost 1 Bil. What? Wow, GS sucks, in my opinion.",0
Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :),1
not 2 million view anymore :)),0
Wow dance show,0
man check out the raps on my channel im better rapper than these nigger fools,1
Can we reach 3 billion views by December 2014? ,0
♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance,1
if you need youtube subscriber mail hermann buchmair on fb,1
Your a ****ing bitch,0
BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!,0
i like it :),0
this comment is wrong,0
thumbs up if u checked this video to see hw views it got,0
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the view disclose the macho lift? Why does the letter frame the thundering cause? Why does the talk prevent the conscious memory?",1
Love your songs<br />Supper cool<br />,0
I felt old when I realized that this song was 5 years old...,0
If i reach 100 subscribers i will tazz my self and my friend,1
pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al,1
we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!,1
  Check out my SEXY VIDEO :*,1
"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3",0
For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.,0
Can i get views and subscribers for no reason? 😅,1
WOW VERY NICE CONGRASULATION I LIVE SO MUCH http://en.prothom-alo.com/sport/news/53331/Zimbabwe-A-team-due-in-Dhaka-Wednesday ,1
Check out this video on YouTube:,1
SUBSCRIBE TO ME AND I'LL SUBSCRIBE TO YOU! (Must like - cZFcxsn0jnQ) ,1
Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.,1
"Hey youtubers... I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the music world. I dont have any money to advertise my channel, If you could just visit my channel, comment on my video or subscribe, that would be great.... It will only be few seconds of your life..... Thank u to all the people who just gave me a chance l really appreciate it  ",1
"I really don't understand how this has 600 million views lol. I'm not  hating or anything, it's just confusing. ",0
 plz i wilsubscribe me frndzzl subscribe u back,1
This video deserves <b>1B</b> views!!!,0
http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc,1
How did you know that people makes another account just for subscribing itself and liking??? :),1
Looooved ,0
Tuto to subscribe to my channel because you should sign up for 17 l please thank you I&#39;d do anything for you to sign up a lot of good video I usually do!,1
I think this is now a place to promote channels in the comment section lol.,0
Subscribe to me and I'll subscribe back!!!,1
https://twitter.com/GBphotographyGB,1
https://www.reverbnation.com/slicknick313/songs,1
Check out this video on YouTube:,1
I cried this song bringing back some hard memories,0
http://www.twitch.tv/daconnormc,1
/watch?v=Dtqcftr1Fac JUSTIEN BIEBER CAR 2013. LIKE&amp;SUBSCRIBE,1
Check out this video on YouTube:,1
watch youtube video &quot;EMINEM -YTMA artist of the year&quot; plz share to vote!!!,1
Check out this video on YouTube,1
Shakira u are so wiredo,0
Visit my channel,1
SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG   SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG,1
it is wonderful,0
Love Song,0
cool cool cool cool cool cool cool,0
"This is ****ing shit. From the first notes, that becomes clear. Complete  and utter shit. May God come and cleanse the earth of the complete and  utter idiocy which is humankind.",0
Ahhh back when my life didn&#39;t suck...,0
ILOVETHISSONG,0
Hey guys! Im a 12 yr old music producer. I make chiptunes and 8bit music.  It would be wonderful if you checked out some of my 8bit remixes! I even  have a gangnamstyle 8bit remix if you would like to check that out ;)  Thanks!!,1
http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN,1
What nicei⛺♥♥♥♥,0
"Very pleasant to hear, haha, good.",0
everyday i&#39;m subscribe,1
like this comment if you&#39;re watching this video when big bang happened<br />i do,1
I love dis song!! 3,0
"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.",0
Gooooood,0
:D subscribe to me for daily vines,1
OMG LOVE THIS!,0
I am so awesome and smart!!! Sucscribe to me!,1
waka waka,0
😼👍😏 Like This Comment 😏👍😼,1
"if you like raw talent, raw lyrics, straight real hip hop Everyone check my newest sound  Dizzy X - Got the Juice (Prod by. Drugs the Model Citizen)   COMMENT TELL ME WHAT YOU THINK  DONT BE LAZY!!!!  - 1/7 Prophetz",1
is it bad that my realtionship is just like this lol,0
Check out this playlist on YouTube: ,1
share your thoughts,1
The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,1
http://shhort.com/a?r=HuPwEH5ab,1
marketglory . com/strategygame/andrijamatf earn real money from game,1
"Check my channel, please!",1
▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌ FACEBOOK PASSWORD HACK 2013! facebook-pass-hack2013.blogspot.com ONLY 100% WORKING SOFTWARE FOR HACKING ANY FACEBOOK PASSWORD! It&#39;s FREE for download and breaks any password in 10-15 minutes! 100% virus free! For details and FREE DOWNLOAD please visit facebook-pass-hack2013.blogspot.com ▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌,1
Ah. Good old times (:,0
"This is the best, funny and viral video of history (youtube) THE TRUE",0
it pisses me off a bit that blank space has more views (868 mio) than this. meh ,0
HOW MANY THUMBS UP FOR LOUIS SAVING THE DAY!?!?,1
ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).,1
CHECK OUT THESE LYRICS /watch?v=yUTTX04oyqQ,1
Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body,1
best song eva,0
Katy perry songs aren't that bad ,0
i love Rihanna 😍😍😍😍[♧from Thailand♧],0
This Song is AWESOME!!!!,0
We need to get this to 1 Billion Views!!,0
Check out this video on YouTube:,1
i am from Brazil please subscribe my channel love you all,1
Nice,0
"Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN",1
Show your AUBURN PRIDE HERE: http://www.teespring.com/tigermeathoodie,1
I shuffled while listening to this song. THE ILLNESS IS SPREADING!!,0
Subscribe to me for clean Eminem!,1
"Hey guys can you check my YouTube channel I know you hate comments like  this one but I promise if you check my videos it will be entertaining I do  Shotgun Montages,Ninja Defuse Montages and Trolling please guys can you  check them out and thanks have a good day!!!!!!!",1
Omg! This guy sounds like an american professor green,0
Sub my channel!,1
"really want this video to get 1 billion views, would be amazing!",0
Please check out my acoustic cover channel :) thanks ,1
Lol this youtuber (officialpsy) is getting so much money lol,0
i hate this music. ****ing singer and every koean chainise ana US sucks me dick.,0
check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,1
Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...,0
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Victorious . Luxuriant . Alcoholic . Responsible . Unbiased . Yoffa . Ociramma . Ociramma . Handsome . Arrowgance . Mizuxe . Boaconic . Sophisticated . Ill-fated . Spourmo . Chubby . Hioffpo . Probable . Singlewave",1
At least she didn't get rid of her completely useless makeup.,0
**** Eminem. Bieber is the best &lt;3,0
Youtube comments be like<br />This is so 5 years ago. ,0
Since when has Katy Perry had her own YouTube channel?,0
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The loud authority improves the canvas. When does the mother repair the uppity learning? The substantial cook derives the harbor.",1
Check out this playlist on YouTube:,1
IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP,1
awesome,0
Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ,1
selfie alert,0
What is he saying?!?!?!?!?!?!?!?$? ,0
and u should.d check my channel and tell me what I should do next!,1
hey guys!! visit my channel pleaase (i'm searching a dream),1
go check out our video,1
I love You Katy ♥,0
:D subscribe to me for daily vines,1
"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1
Check out this video on YouTube:,1
http://flipagram.com/f/LUkA1QMrhF,1
Sub to my channel visuelgamingzNL I sub back,1
Check Out The New Hot Video By Dante B Called Riled Up,1
" I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and ****ing The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1
she is sooooo beautiful!,0
Check out this video on YouTube:Facebook lhudygirlamaya ,1
She is perfect,0
"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE",0
I'd rather hear some propa explicit gangsta rap insted of this garbage.  This song is trash !,0
"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD",0
wow!!!!!! increible song!!!!!!!!!,0
Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!,1
katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls,1
If interested in making extra money by internet use the next link www.swagbucks.com/refer/Nonturtle02,1
share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,1
Anyone else notice that Megan Fox is in this video?,0
Check out my channel for some lyricism.....,1
Love this song so much! One of my faves! Xxx,0
It's so funny it's awesomeness lol aaaaaaa sexy lada😂,0
"DAMNNNNNNNN, she is sexy O_O",0
shuffle!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
The first comment is chuck norrus ovbiously :D,0
Check out this video on YouTube:<br />Looking for my wood pile...<br />Anyone seen it? Hmm?&#39;<br />How bout some pie now <br />Ladies?&#39;,1
"This song is special, because is a song for Africa  and I am an African ",0
On 0:02 u can see the camera man on his glasses....,0
Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo,1
5 years later i still love this song <br />~Axy665,0
subscribe my chanel,1
She is perfect,0
http://hackfbaccountlive.com/?ref=4604617,1
please subscribe to my page. thanks.,1
1 millioon dislikesssssssssssssssssssssssssssssssss.............,0
Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!,1
Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw,1
Check out this video on YouTube:,1
Loves it,0
WELL THIS DUDES FADED THE **** OUT!,0
"mindblowing dance.,.,.superbbb song",0
"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.",1
Can you check my videos please? Don't hate me :( Give me one oportunity,1
Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas,1
just came to check the view count,0
She's awesome XD,0
"LMFAO is CRAZY DOPE!!! CHeck out my music on my channel if you have a minute, it would mean a lot. Much love!!",1
Subscribe me please. i&#39;ll promise i&#39;ll sub back,1
"Party rock anthem is love,party rock anthem is life",0
This song/video is such a trigger but it&#39;s just so good...,0
I love the way you lie,0
Check out this video on YouTube:,1
Simply rap god,0
If you are a person that loves real music you should listen to &quot;Cruz Supat&quot;<br />He is awesome as ****!!! Just as eminem used to be.,0
OMG I LOVE YOU KATY PARRY YOUR SONGS ROCK!!!!!!!!!!!!!!!!! THATS A TOTAL  SUBSCRIBE,0
Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!,1
never gets old,0
(( rapid facebook )) the free version of all colors and is characterized by  fast and beauty download now https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid,1
Check out this video on YouTube:,1
Looooooooove this song!!!!!!!!!:)))))),0
Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :),1
Great.This is a song,0
This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.,0
tension⤴︎⤴︎,0
this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...,1
want a sub? tell me about your channel and i will subscribe (with a couple exceptions),1
WAT DA **** THIS THE MOST VIEWED VIDEO IN YOUTUBE!,0
nice ..very nice,0
likeeeeeeeee,0
&lt;3 this song so much.SHAKIRA YOUR A REALLY GOOD ARTIST.,0
Nice song,0
Check out this playlist on YouTube:,1
http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107,1
Hey if you guys wouldnt mind...could you check out my boys and my music...we just made a real lyrical song...search DNA Andrew Guasch...I appreciate it. Leave some real feedback and keep Hip-Hop alive,1
3m subscribers but look at the views its 700 million wtf :P,1
"HONESTLY, I WANNA SEE YOU BE BRAVE! oh wait...",0
Good song:-),0
You are the music hero😍😎,0
im still watching in 2015,0
"Hey everyone, I&#39;m Dakoda Bigelow.  I&#39;m a 17 year old singer, rapper and producer.  I&#39;ve gained over 490,000 views so far but I really need more views, likes and subscribers in order to make it.  Check out my brand new music video for my song So Gone!  Also check out my new song called Deaf.  A few moments of your time would be greatly appreciated and you won&#39;t regret it :)  Please thumbs this up so more people can see it!  Thanks for the support.",1
http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ,1
I love  Shakira !!!!!! ❤🎵🎶🎼🎸,0
Why does a song like this have more views than Michael Jackson SMH,0
So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ,0
Hi! I would appreciate it if you all could help to like this poster on  Facebook:  https://www.facebook.com/nyghdramafest2014/photos/a.333608120156973.1073741830.327568907427561/333607726823679/?type=3&amp;theater ,1
Get free gift cards and pay pal money!,1
most popular video on youtube  ,0
http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!,1
Is that Charlie from lost?<br />,0
Check out this video on YouTube:,1
Check out this video on YouTube:,1
Hey subscribe to me,1
Please subscribe every sub gets a shout out tell me what type of videos u  want and I will try make it happen,1
Katycat! https://m.facebook.com/profile.php?id=1461302180794905,1
OPPA &lt;3,0
just came here to check the views :P,0
Help me get 10000000 subscribers by tomorrow!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />(Joking don&#39;t get butt hurt)  ,1
Like,0
